"yyyymmdd"	"conds"	"hour"	"min"	"dewpti"	"dewptm"	"fog"	"hail"	"heatindexi"	"heatindexm"	"hum"	"icon"	"metar"	"precipi"	"precipm"	"pressurei"	"pressurem"	"rain"	"snow"	"tempi"	"tempm"	"thunder"	"tornado"	"visi"	"vism"	"wdird"	"wdire"	"wgusti"	"wgustm"	"windchilli"	"windchillm"	"wspdi"	"wspdm"
"20130319"	"Light Snow"	"21"	"54"	"30.9"	"-0.6"	"0"	"0"	"-9999"	"-9999"	"96"	"snow"	"METAR KBOS 200154Z 32013KT 1 1/4SM -SN BR BKN008 OVC011 00/M01 A2967 RMK AO2 SFC VIS 1 1/2 DZE10FZDZB10E42PLE11 SLP045 P0003 T00001006"	"0.03"	"0.8"	"29.67"	"1004.5"	"0"	"1"	"32.0"	"0.0"	"0"	"0"	"1.2"	"2.0"	"320"	"NW"	"-9999.0"	"-9999.0"	"21.6"	"-5.8"	"15.0"	"24.1"	
"20130319"	"Light Snow"	"22"	"54"	"27.0"	"-2.8"	"0"	"0"	"-9999"	"-9999"	"92"	"snow"	"METAR KBOS 200254Z 33016G23KT 1 1/4SM -SN BR BKN008 OVC011 M02/M03 A2968 RMK AO2 SFC VIS 3 SLP051 P0000 60003 T10171028 52026"	"0.00"	"0.0"	"29.68"	"1005.1"	"0"	"1"	"28.9"	"-1.7"	"0"	"0"	"1.2"	"2.0"	"330"	"NNW"	"26.5"	"42.6"	"16.5"	"-8.6"	"18.4"	"29.6"	
"20130319"	"Light Snow"	"23"	"02"	"26.6"	"-3.0"	"0"	"0"	"-9999"	"-9999"	"86"	"snow"	"SPECI KBOS 200302Z 32013KT 3SM -SN BR FEW013 BKN041 OVC055 M01/M03 A2969 RMK AO2 CIG 027 E P0000"	"0.00"	"0.0"	"29.69"	"1005.3"	"0"	"1"	"30.2"	"-1.0"	"0"	"0"	"3.0"	"4.8"	"320"	"NW"	"-9999.0"	"-9999.0"	"19.3"	"-7.0"	"15.0"	"24.1"	
"20130319"	"Overcast"	"23"	"54"	"24.1"	"-4.4"	"0"	"0"	"-9999"	"-9999"	"82"	"cloudy"	"METAR KBOS 200354Z 31015G20KT 10SM FEW015 OVC060 M02/M04 A2969 RMK AO2 SLP053 T10171044"	"-9999.00"	"-9999.00"	"29.69"	"1005.3"	"0"	"0"	"28.9"	"-1.7"	"0"	"0"	"10.0"	"16.1"	"310"	"NW"	"23.0"	"37.0"	"16.9"	"-8.4"	"17.3"	"27.8"	
"20130318"	"Clear"	"00"	"54"	"-0.9"	"-18.3"	"0"	"0"	"-9999"	"-9999"	"31"	"clear"	"METAR KBOS 180454Z 34011G17KT 10SM CLR M03/M18 A3035 RMK AO2 SLP276 T10331183 400331033"	"-9999.00"	"-9999.00"	"30.35"	"1027.6"	"0"	"0"	"26.1"	"-3.3"	"0"	"0"	"10.0"	"16.1"	"340"	"NNW"	"19.6"	"31.5"	"15.0"	"-9.4"	"12.7"	"20.4"	
"20130318"	"Clear"	"01"	"54"	"-0.9"	"-18.3"	"0"	"0"	"-9999"	"-9999"	"34"	"clear"	"METAR KBOS 180554Z 32010KT 10SM CLR M04/M18 A3038 RMK AO2 SLP286 T10441183 10006 21044 53025"	"-9999.00"	"-9999.00"	"30.38"	"1028.6"	"0"	"0"	"24.1"	"-4.4"	"0"	"0"	"10.0"	"16.1"	"320"	"NW"	"-9999.0"	"-9999.0"	"13.1"	"-10.5"	"11.5"	"18.5"	
"20130318"	"Clear"	"02"	"54"	"-0.0"	"-17.8"	"0"	"0"	"-9999"	"-9999"	"37"	"clear"	"METAR KBOS 180654Z 36008KT 10SM CLR M05/M18 A3039 RMK AO2 SLP290 T10501178"	"-9999.00"	"-9999.00"	"30.39"	"1029.0"	"0"	"0"	"23.0"	"-5.0"	"0"	"0"	"10.0"	"16.1"	"360"	"North"	"-9999.0"	"-9999.0"	"13.1"	"-10.5"	"9.2"	"14.8"	
"20130318"	"Clear"	"03"	"54"	"-0.9"	"-18.3"	"0"	"0"	"-9999"	"-9999"	"37"	"clear"	"METAR KBOS 180754Z 34007KT 10SM CLR M06/M18 A3040 RMK AO2 SLP295 T10561183"	"-9999.00"	"-9999.00"	"30.40"	"1029.5"	"0"	"0"	"21.9"	"-5.6"	"0"	"0"	"10.0"	"16.1"	"340"	"NNW"	"-9999.0"	"-9999.0"	"12.5"	"-10.8"	"8.1"	"13.0"	
"20130318"	"Clear"	"04"	"54"	"-2.0"	"-18.9"	"0"	"0"	"-9999"	"-9999"	"36"	"clear"	"METAR KBOS 180854Z 34006KT 10SM CLR M06/M19 A3041 RMK AO2 SLP297 T10611189 51011"	"-9999.00"	"-9999.00"	"30.41"	"1029.7"	"0"	"0"	"21.0"	"-6.1"	"0"	"0"	"10.0"	"16.1"	"340"	"NNW"	"-9999.0"	"-9999.0"	"12.4"	"-10.9"	"6.9"	"11.1"	
"20130318"	"Clear"	"05"	"54"	"-2.0"	"-18.9"	"0"	"0"	"-9999"	"-9999"	"36"	"clear"	"METAR KBOS 180954Z 33007KT 10SM CLR M06/M19 A3043 RMK AO2 SLP304 T10611189"	"-9999.00"	"-9999.00"	"30.43"	"1030.4"	"0"	"0"	"21.0"	"-6.1"	"0"	"0"	"10.0"	"16.1"	"330"	"NNW"	"-9999.0"	"-9999.0"	"11.4"	"-11.4"	"8.1"	"13.0"	
"20130318"	"Partly Cloudy"	"06"	"54"	"-0.9"	"-18.3"	"0"	"0"	"-9999"	"-9999"	"38"	"partlycloudy"	"METAR KBOS 181054Z 33007KT 10SM FEW060 M06/M18 A3045 RMK AO2 SLP311 T10611183"	"-9999.00"	"-9999.00"	"30.45"	"1031.1"	"0"	"0"	"21.0"	"-6.1"	"0"	"0"	"10.0"	"16.1"	"330"	"NNW"	"-9999.0"	"-9999.0"	"11.4"	"-11.4"	"8.1"	"13.0"	
"20130318"	"Scattered Clouds"	"07"	"54"	"-0.9"	"-18.3"	"0"	"0"	"-9999"	"-9999"	"37"	"partlycloudy"	"METAR KBOS 181154Z 34007KT 10SM FEW060 SCT250 M06/M18 A3046 RMK AO2 SLP314 T10561183 11044 21061 51017"	"-9999.00"	"-9999.00"	"30.46"	"1031.4"	"0"	"0"	"21.9"	"-5.6"	"0"	"0"	"10.0"	"16.1"	"340"	"NNW"	"-9999.0"	"-9999.0"	"12.5"	"-10.8"	"8.1"	"13.0"	
"20130318"	"Scattered Clouds"	"08"	"54"	"-0.9"	"-18.3"	"0"	"0"	"-9999"	"-9999"	"33"	"partlycloudy"	"METAR KBOS 181254Z 33004KT 10SM FEW060 SCT250 M04/M18 A3047 RMK AO2 SLP316 T10391183"	"-9999.00"	"-9999.00"	"30.47"	"1031.6"	"0"	"0"	"25.0"	"-3.9"	"0"	"0"	"10.0"	"16.1"	"330"	"NNW"	"-9999.0"	"-9999.0"	"19.3"	"-7.1"	"4.6"	"7.4"	
"20130318"	"Mostly Cloudy"	"09"	"54"	"1.0"	"-17.2"	"0"	"0"	"-9999"	"-9999"	"33"	"mostlycloudy"	"METAR KBOS 181354Z 00000KT 10SM BKN250 M03/M17 A3046 RMK AO2 SLP315 T10281172"	"-9999.00"	"-9999.00"	"30.46"	"1031.5"	"0"	"0"	"27.0"	"-2.8"	"0"	"0"	"10.0"	"16.1"	"0"	"North"	"-9999.0"	"-9999.0"	"-999"	"-999"	"0.0"	"0.0"	
"20130318"	"Mostly Cloudy"	"10"	"54"	"8.1"	"-13.3"	"0"	"0"	"-9999"	"-9999"	"45"	"mostlycloudy"	"METAR KBOS 181454Z 13005KT 10SM BKN250 M03/M13 A3045 RMK AO2 SLP311 T10281133 58003"	"-9999.00"	"-9999.00"	"30.45"	"1031.1"	"0"	"0"	"27.0"	"-2.8"	"0"	"0"	"10.0"	"16.1"	"130"	"SE"	"-9999.0"	"-9999.0"	"20.5"	"-6.4"	"5.8"	"9.3"	
"20130318"	"Mostly Cloudy"	"11"	"54"	"10.0"	"-12.2"	"0"	"0"	"-9999"	"-9999"	"45"	"mostlycloudy"	"METAR KBOS 181554Z 14005KT 10SM BKN250 M02/M12 A3044 RMK AO2 SLP307 T10171122"	"-9999.00"	"-9999.00"	"30.44"	"1030.7"	"0"	"0"	"28.9"	"-1.7"	"0"	"0"	"10.0"	"16.1"	"140"	"SE"	"-9999.0"	"-9999.0"	"22.8"	"-5.1"	"5.8"	"9.3"	
"20130318"	"Mostly Cloudy"	"12"	"54"	"9.0"	"-12.8"	"0"	"0"	"-9999"	"-9999"	"40"	"mostlycloudy"	"METAR KBOS 181654Z 14006KT 10SM BKN250 M01/M13 A3042 RMK AO2 SLP300 T10061128"	"-9999.00"	"-9999.00"	"30.42"	"1030.0"	"0"	"0"	"30.9"	"-0.6"	"0"	"0"	"10.0"	"16.1"	"140"	"SE"	"-9999.0"	"-9999.0"	"24.3"	"-4.3"	"6.9"	"11.1"	
"20130318"	"Overcast"	"13"	"54"	"12.9"	"-10.6"	"0"	"0"	"-9999"	"-9999"	"43"	"cloudy"	"METAR KBOS 181754Z 12010KT 10SM SCT200 OVC250 01/M11 A3039 RMK AO2 SLP291 T00061106 10006 21056 58019"	"-9999.00"	"-9999.00"	"30.39"	"1029.1"	"0"	"0"	"33.1"	"0.6"	"0"	"0"	"10.0"	"16.1"	"120"	"ESE"	"-9999.0"	"-9999.0"	"24.4"	"-4.2"	"11.5"	"18.5"	
"20130318"	"Overcast"	"14"	"54"	"17.1"	"-8.3"	"0"	"0"	"-9999"	"-9999"	"54"	"cloudy"	"METAR KBOS 181854Z 12011KT 10SM BKN200 OVC270 00/M08 A3037 RMK AO2 SLP282 T00001083"	"-9999.00"	"-9999.00"	"30.37"	"1028.2"	"0"	"0"	"32.0"	"0.0"	"0"	"0"	"10.0"	"16.1"	"120"	"ESE"	"-9999.0"	"-9999.0"	"22.5"	"-5.3"	"12.7"	"20.4"	
"20130318"	"Overcast"	"15"	"54"	"19.0"	"-7.2"	"0"	"0"	"-9999"	"-9999"	"59"	"cloudy"	"METAR KBOS 181954Z 11012KT 10SM BKN200 OVC270 00/M07 A3035 RMK AO2 SLP277 T00001072"	"-9999.00"	"-9999.00"	"30.35"	"1027.7"	"0"	"0"	"32.0"	"0.0"	"0"	"0"	"10.0"	"16.1"	"110"	"ESE"	"-9999.0"	"-9999.0"	"22.1"	"-5.5"	"13.8"	"22.2"	
"20130318"	"Overcast"	"16"	"54"	"19.9"	"-6.7"	"0"	"0"	"-9999"	"-9999"	"61"	"cloudy"	"METAR KBOS 182054Z 11012KT 10SM BKN200 OVC270 00/M07 A3033 RMK AO2 SLP270 T00001067 56021"	"-9999.00"	"-9999.00"	"30.33"	"1027.0"	"0"	"0"	"32.0"	"0.0"	"0"	"0"	"10.0"	"16.1"	"110"	"ESE"	"-9999.0"	"-9999.0"	"22.1"	"-5.5"	"13.8"	"22.2"	
"20130318"	"Overcast"	"17"	"54"	"19.9"	"-6.7"	"0"	"0"	"-9999"	"-9999"	"59"	"cloudy"	"METAR KBOS 182154Z 12012KT 10SM BKN200 OVC270 01/M07 A3031 RMK AO2 SLP264 T00061067"	"-9999.00"	"-9999.00"	"30.31"	"1026.4"	"0"	"0"	"33.1"	"0.6"	"0"	"0"	"10.0"	"16.1"	"120"	"ESE"	"-9999.0"	"-9999.0"	"23.4"	"-4.8"	"13.8"	"22.2"	
"20130318"	"Overcast"	"18"	"54"	"19.0"	"-7.2"	"0"	"0"	"-9999"	"-9999"	"56"	"cloudy"	"METAR KBOS 182254Z 15010KT 10SM SCT120 OVC200 01/M07 A3031 RMK AO2 SLP261 T00061072"	"-9999.00"	"-9999.00"	"30.30"	"1026.1"	"0"	"0"	"33.1"	"0.6"	"0"	"0"	"10.0"	"16.1"	"150"	"SSE"	"-9999.0"	"-9999.0"	"24.4"	"-4.2"	"11.5"	"18.5"	
"20130318"	"Overcast"	"19"	"54"	"19.9"	"-6.7"	"0"	"0"	"-9999"	"-9999"	"59"	"cloudy"	"METAR KBOS 182354Z 16010KT 150V210 10SM BKN110 OVC180 01/M07 A3030 RMK AO2 SLP258 T00061067 10006 21006 56012"	"-9999.00"	"-9999.00"	"30.30"	"1025.8"	"0"	"0"	"33.1"	"0.6"	"0"	"0"	"10.0"	"16.1"	"160"	"SSE"	"-9999.0"	"-9999.0"	"24.4"	"-4.2"	"11.5"	"18.5"	
"20130318"	"Overcast"	"20"	"54"	"19.0"	"-7.2"	"0"	"0"	"-9999"	"-9999"	"56"	"cloudy"	"METAR KBOS 190054Z 16012KT 10SM BKN075 OVC100 01/M07 A3029 RMK AO2 SLP255 T00061072"	"-9999.00"	"-9999.00"	"30.29"	"1025.5"	"0"	"0"	"33.1"	"0.6"	"0"	"0"	"10.0"	"16.1"	"160"	"SSE"	"-9999.0"	"-9999.0"	"23.4"	"-4.8"	"13.8"	"22.2"	
"20130318"	"Overcast"	"21"	"54"	"18.0"	"-7.8"	"0"	"0"	"-9999"	"-9999"	"56"	"cloudy"	"METAR KBOS 190154Z 18014KT 10SM FEW045 BKN070 OVC120 00/M08 A3028 RMK AO2 SLP254 T00001078"	"-9999.00"	"-9999.00"	"30.28"	"1025.4"	"0"	"0"	"32.0"	"0.0"	"0"	"0"	"10.0"	"16.1"	"180"	"South"	"-9999.0"	"-9999.0"	"21.2"	"-6.0"	"16.1"	"25.9"	
"20130318"	"Light Snow"	"22"	"35"	"23.0"	"-5.0"	"0"	"0"	"-9999"	"-9999"	"75"	"snow"	"SPECI KBOS 190235Z 16012KT 2 1/2SM -SN FEW010 OVC028 M01/M05 A3029 RMK AO2 SNB11 P0000"	"0.00"	"0.0"	"30.29"	"1025.6"	"0"	"1"	"30.2"	"-1.0"	"0"	"0"	"2.5"	"4.0"	"160"	"SSE"	"-9999.0"	"-9999.0"	"19.8"	"-6.8"	"13.8"	"22.2"	
"20130318"	"Light Snow"	"22"	"54"	"24.1"	"-4.4"	"0"	"0"	"-9999"	"-9999"	"82"	"snow"	"METAR KBOS 190254Z 15011KT 1 1/2SM -SN FEW010 OVC018 M02/M04 A3029 RMK AO2 SNB11 SLP255 P0000 60000 T10171044 55004"	"0.00"	"0.0"	"30.29"	"1025.5"	"0"	"1"	"28.9"	"-1.7"	"0"	"0"	"1.5"	"2.4"	"150"	"SSE"	"-9999.0"	"-9999.0"	"18.6"	"-7.4"	"12.7"	"20.4"	
"20130318"	"Light Snow"	"23"	"07"	"24.8"	"-4.0"	"0"	"0"	"-9999"	"-9999"	"86"	"snow"	"SPECI KBOS 190307Z 15009G18KT 1 1/4SM -SN BR FEW008 OVC014 M02/M04 A3028 RMK AO2 P0000"	"0.00"	"0.0"	"30.28"	"1025.3"	"0"	"1"	"28.4"	"-2.0"	"0"	"0"	"1.2"	"2.0"	"150"	"SSE"	"20.7"	"33.3"	"19.1"	"-7.2"	"10.4"	"16.7"	
"20130318"	"Light Snow"	"23"	"54"	"26.1"	"-3.3"	"0"	"0"	"-9999"	"-9999"	"89"	"snow"	"METAR KBOS 190354Z 13010KT 1 1/4SM -SN BR FEW006 OVC012 M02/M03 A3027 RMK AO2 SLP248 P0002 T10171033"	"0.02"	"0.5"	"30.27"	"1024.8"	"0"	"1"	"28.9"	"-1.7"	"0"	"0"	"1.2"	"2.0"	"130"	"SE"	"-9999.0"	"-9999.0"	"19.2"	"-7.1"	"11.5"	"18.5"	
"20130317"	"Partly Cloudy"	"00"	"54"	"12.0"	"-11.1"	"0"	"0"	"-9999"	"-9999"	"46"	"partlycloudy"	"METAR KBOS 170454Z 02009KT 10SM FEW100 M01/M11 A2989 RMK AO2 SLP122 T10061111 400441011"	"-9999.00"	"-9999.00"	"29.89"	"1012.2"	"0"	"0"	"30.9"	"-0.6"	"0"	"0"	"10.0"	"16.1"	"20"	"NNE"	"-9999.0"	"-9999.0"	"22.2"	"-5.4"	"10.4"	"16.7"	
"20130317"	"Clear"	"01"	"54"	"12.0"	"-11.1"	"0"	"0"	"-9999"	"-9999"	"49"	"clear"	"METAR KBOS 170554Z 01005KT 10SM CLR M02/M11 A2990 RMK AO2 SLP126 T10171111 10028 21017 53012"	"-9999.00"	"-9999.00"	"29.91"	"1012.6"	"0"	"0"	"28.9"	"-1.7"	"0"	"0"	"10.0"	"16.1"	"10"	"North"	"-9999.0"	"-9999.0"	"22.8"	"-5.1"	"5.8"	"9.3"	
"20130317"	"Partly Cloudy"	"02"	"54"	"10.9"	"-11.7"	"0"	"0"	"-9999"	"-9999"	"45"	"partlycloudy"	"METAR KBOS 170654Z 34004KT 10SM FEW100 M01/M12 A2990 RMK AO2 SLP124 T10111117"	"-9999.00"	"-9999.00"	"29.90"	"1012.4"	"0"	"0"	"30.0"	"-1.1"	"0"	"0"	"10.0"	"16.1"	"340"	"NNW"	"-9999.0"	"-9999.0"	"25.2"	"-3.8"	"4.6"	"7.4"	
"20130317"	"Partly Cloudy"	"03"	"54"	"10.9"	"-11.7"	"0"	"0"	"-9999"	"-9999"	"45"	"partlycloudy"	"METAR KBOS 170754Z 35004KT 10SM FEW055 M01/M12 A2990 RMK AO2 SLP125 T10111117"	"-9999.00"	"-9999.00"	"29.90"	"1012.5"	"0"	"0"	"30.0"	"-1.1"	"0"	"0"	"10.0"	"16.1"	"350"	"North"	"-9999.0"	"-9999.0"	"25.2"	"-3.8"	"4.6"	"7.4"	
"20130317"	"Partly Cloudy"	"04"	"54"	"10.9"	"-11.7"	"0"	"0"	"-9999"	"-9999"	"47"	"partlycloudy"	"METAR KBOS 170854Z 33005KT 10SM FEW055 M02/M12 A2993 RMK AO2 SLP133 T10171117 53007"	"-9999.00"	"-9999.00"	"29.93"	"1013.3"	"0"	"0"	"28.9"	"-1.7"	"0"	"0"	"10.0"	"16.1"	"330"	"NNW"	"-9999.0"	"-9999.0"	"22.8"	"-5.1"	"5.8"	"9.3"	
"20130317"	"Clear"	"05"	"54"	"10.9"	"-11.7"	"0"	"0"	"-9999"	"-9999"	"47"	"clear"	"METAR KBOS 170954Z 33006KT 10SM CLR M02/M12 A2994 RMK AO2 SLP138 T10171117"	"-9999.00"	"-9999.00"	"29.94"	"1013.8"	"0"	"0"	"28.9"	"-1.7"	"0"	"0"	"10.0"	"16.1"	"330"	"NNW"	"-9999.0"	"-9999.0"	"21.9"	"-5.6"	"6.9"	"11.1"	
"20130317"	"Scattered Clouds"	"06"	"54"	"10.9"	"-11.7"	"0"	"0"	"-9999"	"-9999"	"49"	"partlycloudy"	"METAR KBOS 171054Z 32004KT 10SM FEW037 SCT250 SCT300 M02/M12 A2996 RMK AO2 SLP143 T10221117"	"-9999.00"	"-9999.00"	"29.96"	"1014.3"	"0"	"0"	"28.0"	"-2.2"	"0"	"0"	"10.0"	"16.1"	"320"	"NW"	"-9999.0"	"-9999.0"	"22.8"	"-5.1"	"4.6"	"7.4"	
"20130317"	"Scattered Clouds"	"07"	"54"	"12.0"	"-11.1"	"0"	"0"	"-9999"	"-9999"	"49"	"partlycloudy"	"METAR KBOS 171154Z 29008KT 10SM FEW037 SCT100 M02/M11 A3000 RMK AO2 SLP157 T10171111 11006 21028 53024"	"-9999.00"	"-9999.00"	"30.00"	"1015.7"	"0"	"0"	"28.9"	"-1.7"	"0"	"0"	"10.0"	"16.1"	"290"	"WNW"	"-9999.0"	"-9999.0"	"20.4"	"-6.4"	"9.2"	"14.8"	
"20130317"	"Scattered Clouds"	"08"	"54"	"12.0"	"-11.1"	"0"	"0"	"-9999"	"-9999"	"47"	"partlycloudy"	"METAR KBOS 171254Z 32013KT 10SM FEW041 SCT100 SCT250 M01/M11 A3003 RMK AO2 SLP168 T10111111"	"-9999.00"	"-9999.00"	"30.03"	"1016.8"	"0"	"0"	"30.0"	"-1.1"	"0"	"0"	"10.0"	"16.1"	"320"	"NW"	"-9999.0"	"-9999.0"	"19.1"	"-7.2"	"15.0"	"24.1"	
"20130317"	"Scattered Clouds"	"09"	"54"	"10.9"	"-11.7"	"0"	"0"	"-9999"	"-9999"	"42"	"partlycloudy"	"METAR KBOS 171354Z 30009KT 10SM FEW041 SCT250 SCT300 00/M12 A3004 RMK AO2 SLP171 T00001117"	"-9999.00"	"-9999.00"	"30.04"	"1017.1"	"0"	"0"	"32.0"	"0.0"	"0"	"0"	"10.0"	"16.1"	"300"	"WNW"	"-9999.0"	"-9999.0"	"23.6"	"-4.7"	"10.4"	"16.7"	
"20130317"	"Scattered Clouds"	"10"	"54"	"8.1"	"-13.3"	"0"	"0"	"-9999"	"-9999"	"34"	"partlycloudy"	"METAR KBOS 171454Z 28012G18KT 10SM FEW055 SCT250 SCT300 01/M13 A3003 RMK AO2 SLP169 T00111133 50012"	"-9999.00"	"-9999.00"	"30.03"	"1016.9"	"0"	"0"	"34.0"	"1.1"	"0"	"0"	"10.0"	"16.1"	"280"	"West"	"20.7"	"33.3"	"24.6"	"-4.1"	"13.8"	"22.2"	
"20130317"	"Scattered Clouds"	"11"	"54"	"10.0"	"-12.2"	"0"	"0"	"-9999"	"-9999"	"33"	"partlycloudy"	"METAR KBOS 171554Z 31016KT 10SM FEW055 SCT180 SCT250 SCT300 03/M12 A3004 RMK AO2 SLP172 T00281122"	"-9999.00"	"-9999.00"	"30.04"	"1017.2"	"0"	"0"	"37.0"	"2.8"	"0"	"0"	"10.0"	"16.1"	"310"	"NW"	"-9999.0"	"-9999.0"	"27.0"	"-2.8"	"18.4"	"29.6"	
"20130317"	"Scattered Clouds"	"12"	"54"	"8.1"	"-13.3"	"0"	"0"	"-9999"	"-9999"	"29"	"partlycloudy"	"METAR KBOS 171654Z 33015G23KT 10SM SCT065 SCT250 03/M13 A3004 RMK AO2 SLP171 T00331133"	"-9999.00"	"-9999.00"	"30.04"	"1017.1"	"0"	"0"	"37.9"	"3.3"	"0"	"0"	"10.0"	"16.1"	"330"	"NNW"	"26.5"	"42.6"	"28.5"	"-1.9"	"17.3"	"27.8"	
"20130317"	"Mostly Cloudy"	"13"	"54"	"6.1"	"-14.4"	"0"	"0"	"-9999"	"-9999"	"27"	"mostlycloudy"	"METAR KBOS 171754Z 32016KT 10SM SCT070 BKN250 03/M14 A3003 RMK AO2 PK WND 31028/1738 SLP170 T00331144 10033 21017 50001"	"-9999.00"	"-9999.00"	"30.04"	"1017.0"	"0"	"0"	"37.9"	"3.3"	"0"	"0"	"10.0"	"16.1"	"320"	"NW"	"-9999.0"	"-9999.0"	"28.2"	"-2.1"	"18.4"	"29.6"	
"20130317"	"Overcast"	"14"	"54"	"3.9"	"-15.6"	"0"	"0"	"-9999"	"-9999"	"24"	"cloudy"	"METAR KBOS 171854Z 32014G25KT 10SM FEW070 SCT220 OVC250 03/M16 A3005 RMK AO2 PK WND 35026/1844 SLP173 T00331156"	"-9999.00"	"-9999.00"	"30.04"	"1017.3"	"0"	"0"	"37.9"	"3.3"	"0"	"0"	"10.0"	"16.1"	"320"	"NW"	"28.8"	"46.3"	"28.9"	"-1.7"	"16.1"	"25.9"	
"20130317"	"Overcast"	"15"	"54"	"1.9"	"-16.7"	"0"	"0"	"-9999"	"-9999"	"24"	"cloudy"	"METAR KBOS 171954Z 32015G22KT 10SM FEW070 BKN220 OVC250 02/M17 A3007 RMK AO2 SLP183 T00221167"	"-9999.00"	"-9999.00"	"30.07"	"1018.3"	"0"	"0"	"36.0"	"2.2"	"0"	"0"	"10.0"	"16.1"	"320"	"NW"	"25.3"	"40.7"	"26.0"	"-3.4"	"17.3"	"27.8"	
"20130317"	"Overcast"	"16"	"54"	"3.0"	"-16.1"	"0"	"0"	"-9999"	"-9999"	"25"	"cloudy"	"METAR KBOS 172054Z 30014G19KT 10SM FEW070 SCT220 OVC250 02/M16 A3009 RMK AO2 SLP189 T00221161 53019"	"-9999.00"	"-9999.00"	"30.09"	"1018.9"	"0"	"0"	"36.0"	"2.2"	"0"	"0"	"10.0"	"16.1"	"300"	"WNW"	"21.9"	"35.2"	"26.3"	"-3.2"	"16.1"	"25.9"	
"20130317"	"Overcast"	"17"	"54"	"3.9"	"-15.6"	"0"	"0"	"-9999"	"-9999"	"26"	"cloudy"	"METAR KBOS 172154Z 32009G19KT 10SM SCT220 OVC250 02/M16 A3012 RMK AO2 SLP200 T00221156"	"-9999.00"	"-9999.00"	"30.12"	"1020.0"	"0"	"0"	"36.0"	"2.2"	"0"	"0"	"10.0"	"16.1"	"320"	"NW"	"21.9"	"35.2"	"28.5"	"-2.0"	"10.4"	"16.7"	
"20130317"	"Mostly Cloudy"	"18"	"54"	"5.0"	"-15.0"	"0"	"0"	"-9999"	"-9999"	"30"	"mostlycloudy"	"METAR KBOS 172254Z 33010KT 10SM SCT220 BKN250 01/M15 A3016 RMK AO2 SLP211 T00111150"	"-9999.00"	"-9999.00"	"30.16"	"1021.1"	"0"	"0"	"34.0"	"1.1"	"0"	"0"	"10.0"	"16.1"	"330"	"NNW"	"-9999.0"	"-9999.0"	"25.5"	"-3.6"	"11.5"	"18.5"	
"20130317"	"Scattered Clouds"	"19"	"54"	"3.9"	"-15.6"	"0"	"0"	"-9999"	"-9999"	"29"	"partlycloudy"	"METAR KBOS 172354Z 33010KT 10SM FEW220 SCT250 01/M16 A3020 RMK AO2 SLP225 T00061156 10033 20006 53037"	"-9999.00"	"-9999.00"	"30.20"	"1022.5"	"0"	"0"	"33.1"	"0.6"	"0"	"0"	"10.0"	"16.1"	"330"	"NNW"	"-9999.0"	"-9999.0"	"24.4"	"-4.2"	"11.5"	"18.5"	
"20130317"	"Partly Cloudy"	"20"	"54"	"3.9"	"-15.6"	"0"	"0"	"-9999"	"-9999"	"31"	"partlycloudy"	"METAR KBOS 180054Z 34009KT 10SM FEW250 00/M16 A3024 RMK AO2 SLP238 T00001156"	"-9999.00"	"-9999.00"	"30.24"	"1023.8"	"0"	"0"	"32.0"	"0.0"	"0"	"0"	"10.0"	"16.1"	"340"	"NNW"	"-9999.0"	"-9999.0"	"23.6"	"-4.7"	"10.4"	"16.7"	
"20130317"	"Partly Cloudy"	"21"	"54"	"3.9"	"-15.6"	"0"	"0"	"-9999"	"-9999"	"33"	"partlycloudy"	"METAR KBOS 180154Z 35008KT 10SM FEW250 M01/M16 A3027 RMK AO2 SLP249 T10111156"	"-9999.00"	"-9999.00"	"30.27"	"1024.9"	"0"	"0"	"30.0"	"-1.1"	"0"	"0"	"10.0"	"16.1"	"350"	"North"	"-9999.0"	"-9999.0"	"21.7"	"-5.7"	"9.2"	"14.8"	
"20130317"	"Clear"	"22"	"54"	"3.9"	"-15.6"	"0"	"0"	"-9999"	"-9999"	"36"	"clear"	"METAR KBOS 180254Z 01011KT 10SM CLR M02/M16 A3030 RMK AO2 SLP260 T10221156 51036"	"-9999.00"	"-9999.00"	"30.30"	"1026.0"	"0"	"0"	"28.0"	"-2.2"	"0"	"0"	"10.0"	"16.1"	"10"	"North"	"-9999.0"	"-9999.0"	"17.5"	"-8.0"	"12.7"	"20.4"	
"20130317"	"Clear"	"23"	"54"	"1.9"	"-16.7"	"0"	"0"	"-9999"	"-9999"	"34"	"clear"	"METAR KBOS 180354Z 35012KT 10SM CLR M03/M17 A3033 RMK AO2 SLP268 T10281167"	"-9999.00"	"-9999.00"	"30.32"	"1026.8"	"0"	"0"	"27.0"	"-2.8"	"0"	"0"	"10.0"	"16.1"	"350"	"North"	"-9999.0"	"-9999.0"	"15.6"	"-9.1"	"13.8"	"22.2"	
"20130316"	"Scattered Clouds"	"00"	"54"	"23.0"	"-5.0"	"0"	"0"	"-9999"	"-9999"	"59"	"partlycloudy"	"METAR KBOS 160454Z 29010G18KT 10SM SCT037 SCT055 02/M05 A2969 RMK AO2 SLP055 T00221050 400501061"	"-9999.00"	"-9999.00"	"29.70"	"1005.5"	"0"	"0"	"36.0"	"2.2"	"0"	"0"	"10.0"	"16.1"	"290"	"WNW"	"20.7"	"33.3"	"28.0"	"-2.2"	"11.5"	"18.5"	
